frame,time_sec,status,seizure_signal,seizure_source,current_risk,cj_prob,cj_age_sec,alert_latched
128,4.27093,INITIALISING,0,INITIALISING,0,,,0
129,4.3043,INITIALISING,0,INITIALISING,0,,,0
130,4.33767,INITIALISING,0,INITIALISING,0,,,0
131,4.37103,INITIALISING,0,INITIALISING,0,,,0
132,4.4044,INITIALISING,0,INITIALISING,0,,,0
133,4.43777,INITIALISING,0,INITIALISING,0,,,0
134,4.47113,INITIALISING,0,INITIALISING,0,,,0
135,4.5045,INITIALISING,0,INITIALISING,0,,,0
136,4.53787,INITIALISING,0,INITIALISING,0,,,0
137,4.57123,INITIALISING,0,INITIALISING,0,,,0
138,4.6046,INITIALISING,0,INITIALISING,0,,,0
139,4.63797,INITIALISING,0,INITIALISING,0,,,0
140,4.67133,INITIALISING,0,INITIALISING,0,,,0
141,4.7047,INITIALISING,0,INITIALISING,0,,,0
142,4.73807,INITIALISING,0,INITIALISING,0,,,0
143,4.77143,INITIALISING,0,INITIALISING,0,,,0
144,4.8048,INITIALISING,0,INITIALISING,0,,,0
145,4.83817,INITIALISING,0,INITIALISING,0,,,0
146,4.87153,INITIALISING,0,INITIALISING,0,,,0
147,4.9049,INITIALISING,0,INITIALISING,0,,,0
148,4.93827,INITIALISING,0,INITIALISING,0,,,0
149,4.97163,INITIALISING,0,INITIALISING,0,,,0
150,5.005,INITIALISING,0,INITIALISING,0.720854,,,0
151,5.03837,INITIALISING,0,INITIALISING,0.720854,,,0
152,5.07173,INITIALISING,0,INITIALISING,0.720854,,,0
153,5.1051,INITIALISING,0,INITIALISING,0.720854,,,0
154,5.13847,INITIALISING,0,INITIALISING,0.720854,,,0
155,5.17183,INITIALISING,0,INITIALISING,0.720854,,,0
156,5.2052,INITIALISING,0,INITIALISING,0.720854,,,0
157,5.23857,INITIALISING,0,INITIALISING,0.720854,,,0
158,5.27193,INITIALISING,0,INITIALISING,0.720854,,,0
159,5.3053,INITIALISING,0,INITIALISING,0.720854,,,0
160,5.33867,INITIALISING,0,INITIALISING,0.720854,,,0
161,5.37203,INITIALISING,0,INITIALISING,0.720854,,,0
162,5.4054,INITIALISING,0,INITIALISING,0.720854,,,0
163,5.43877,INITIALISING,0,INITIALISING,0.720854,,,0
164,5.47213,INITIALISING,0,INITIALISING,0.720854,,,0
165,5.5055,INITIALISING,0,INITIALISING,0.716408,,,0
166,5.53887,INITIALISING,0,INITIALISING,0.716408,,,0
167,5.57223,INITIALISING,0,INITIALISING,0.716408,,,0
168,5.6056,INITIALISING,0,INITIALISING,0.716408,,,0
169,5.63897,INITIALISING,0,INITIALISING,0.716408,,,0
170,5.67233,INITIALISING,0,INITIALISING,0.716408,,,0
171,5.7057,INITIALISING,0,INITIALISING,0.716408,,,0
172,5.73907,INITIALISING,0,INITIALISING,0.716408,,,0
173,5.77243,INITIALISING,0,INITIALISING,0.716408,,,0
174,5.8058,INITIALISING,0,INITIALISING,0.716408,,,0
175,5.83917,INITIALISING,0,INITIALISING,0.716408,,,0
176,5.87253,INITIALISING,0,INITIALISING,0.716408,,,0
177,5.9059,INITIALISING,0,INITIALISING,0.716408,,,0
178,5.93927,INITIALISING,0,INITIALISING,0.716408,,,0
179,5.97263,INITIALISING,0,INITIALISING,0.716408,,,0
180,6.006,NORMAL,0.158947,CJ_LOW,0.705884,0.158947,1.001000,0
181,6.03937,NORMAL,0.158947,CJ_LOW,0.705884,0.158947,1.034367,0
182,6.07273,NORMAL,0.158947,CJ_LOW,0.705884,0.158947,1.067733,0
183,6.1061,NORMAL,0.158947,CJ_LOW,0.705884,0.158947,1.101100,0
184,6.13947,NORMAL,0.158947,CJ_LOW,0.705884,0.158947,1.134467,0
185,6.17283,NORMAL,0.158947,CJ_LOW,0.705884,0.158947,1.167833,0
186,6.2062,NORMAL,0.158947,CJ_LOW,0.705884,0.158947,1.201200,0
187,6.23957,NORMAL,0.158947,CJ_LOW,0.705884,0.158947,1.234567,0
188,6.27293,NORMAL,0.158947,CJ_LOW,0.705884,0.158947,1.267933,0
189,6.3063,NORMAL,0.158947,CJ_LOW,0.705884,0.158947,1.301300,0
190,6.33967,NORMAL,0.158947,CJ_LOW,0.705884,0.158947,1.334667,0
191,6.37303,NORMAL,0.158947,CJ_LOW,0.705884,0.158947,1.368033,0
192,6.4064,NORMAL,0.158947,CJ_LOW,0.705884,0.158947,1.401400,0
193,6.43977,NORMAL,0.158947,CJ_LOW,0.705884,0.158947,1.434767,0
194,6.47313,NORMAL,0.158947,CJ_LOW,0.705884,0.158947,1.468133,0
195,6.5065,NORMAL,0.158947,CJ_LOW,0.573462,0.158947,1.501500,0
196,6.53987,NORMAL,0.158947,CJ_LOW,0.573462,0.158947,1.534867,0
197,6.57323,NORMAL,0.158947,CJ_LOW,0.573462,0.158947,1.568233,0
198,6.6066,NORMAL,0.158947,CJ_LOW,0.573462,0.158947,1.601600,0
199,6.63997,NORMAL,0.158947,CJ_LOW,0.573462,0.158947,1.634967,0
200,6.67333,NORMAL,0.158947,CJ_LOW,0.573462,0.158947,1.668333,0
201,6.7067,NORMAL,0.158947,CJ_LOW,0.573462,0.158947,1.701700,0
202,6.74007,NORMAL,0.158947,CJ_LOW,0.573462,0.158947,1.735067,0
203,6.77343,NORMAL,0.158947,CJ_LOW,0.573462,0.158947,1.768433,0
204,6.8068,NORMAL,0.158947,CJ_LOW,0.573462,0.158947,1.801800,0
205,6.84017,NORMAL,0.158947,CJ_LOW,0.573462,0.158947,1.835167,0
206,6.87353,NORMAL,0.158947,CJ_LOW,0.573462,0.158947,1.868533,0
207,6.9069,NORMAL,0.158947,CJ_LOW,0.573462,0.158947,1.901900,0
208,6.94027,NORMAL,0.158947,CJ_LOW,0.573462,0.158947,1.935267,0
209,6.97363,NORMAL,0.158947,CJ_LOW,0.573462,0.158947,1.968633,0
210,7.007,NORMAL,0.158947,CJ_LOW,0.574467,0.158947,2.002000,0
211,7.04037,NORMAL,0.158947,CJ_LOW,0.574467,0.158947,2.035367,0
212,7.07373,NORMAL,0.158947,CJ_LOW,0.574467,0.158947,2.068733,0
213,7.1071,NORMAL,0.158947,CJ_LOW,0.574467,0.158947,2.102100,0
214,7.14047,NORMAL,0.158947,CJ_LOW,0.574467,0.158947,2.135467,0
215,7.17383,NORMAL,0.158947,CJ_LOW,0.574467,0.158947,2.168833,0
216,7.2072,NORMAL,0.158947,CJ_LOW,0.574467,0.158947,2.202200,0
217,7.24057,NORMAL,0.158947,CJ_LOW,0.574467,0.158947,2.235567,0
218,7.27393,NORMAL,0.158947,CJ_LOW,0.574467,0.158947,2.268933,0
219,7.3073,NORMAL,0.158947,CJ_LOW,0.574467,0.158947,2.302300,0
220,7.34067,NORMAL,0.158947,CJ_LOW,0.574467,0.158947,2.335667,0
221,7.37403,NORMAL,0.158947,CJ_LOW,0.574467,0.158947,2.369033,0
222,7.4074,NORMAL,0.158947,CJ_LOW,0.574467,0.158947,2.402400,0
223,7.44077,NORMAL,0.158947,CJ_LOW,0.574467,0.158947,2.435767,0
224,7.47413,NORMAL,0.158947,CJ_LOW,0.574467,0.158947,2.469133,0
225,7.5075,NORMAL,0.158947,CJ_LOW,0.556822,0.158947,2.502500,0
226,7.54087,NORMAL,0.158947,CJ_LOW,0.556822,0.158947,2.535867,0
227,7.57423,NORMAL,0.158947,CJ_LOW,0.556822,0.158947,2.569233,0
228,7.6076,NORMAL,0.158947,CJ_LOW,0.556822,0.158947,2.602600,0
229,7.64097,NORMAL,0.158947,CJ_LOW,0.556822,0.158947,2.635967,0
230,7.67433,NORMAL,0.158947,CJ_LOW,0.556822,0.158947,2.669333,0
231,7.7077,NORMAL,0.158947,CJ_LOW,0.556822,0.158947,2.702700,0
232,7.74107,NORMAL,0.158947,CJ_LOW,0.556822,0.158947,2.736067,0
233,7.77443,NORMAL,0.158947,CJ_LOW,0.556822,0.158947,2.769433,0
234,7.8078,NORMAL,0.158947,CJ_LOW,0.556822,0.158947,2.802800,0
235,7.84117,NORMAL,0.158947,CJ_LOW,0.556822,0.158947,2.836167,0
236,7.87453,NORMAL,0.158947,CJ_LOW,0.556822,0.158947,2.869533,0
237,7.9079,NORMAL,0.158947,CJ_LOW,0.556822,0.158947,2.902900,0
238,7.94127,NORMAL,0.158947,CJ_LOW,0.556822,0.158947,2.936267,0
239,7.97463,NORMAL,0.158947,CJ_LOW,0.556822,0.158947,2.969633,0
240,8.008,NORMAL,0.158947,CJ_LOW,0.522495,0.158947,3.003000,0
241,8.04137,NORMAL,0.158947,CJ_LOW,0.522495,0.158947,3.036367,0
242,8.07473,NORMAL,0.158947,CJ_LOW,0.522495,0.158947,3.069733,0
243,8.1081,NORMAL,0.158947,CJ_LOW,0.522495,0.158947,3.103100,0
244,8.14147,NORMAL,0.158947,CJ_LOW,0.522495,0.158947,3.136467,0
245,8.17483,NORMAL,0.158947,CJ_LOW,0.522495,0.158947,3.169833,0
246,8.2082,NORMAL,0.158947,CJ_LOW,0.522495,0.158947,3.203200,0
247,8.24157,NORMAL,0.158947,CJ_LOW,0.522495,0.158947,3.236567,0
248,8.27493,NORMAL,0.158947,CJ_LOW,0.522495,0.158947,3.269933,0
249,8.3083,NORMAL,0.158947,CJ_LOW,0.522495,0.158947,3.303300,0
250,8.34167,NORMAL,0.158947,CJ_LOW,0.522495,0.158947,3.336667,0
251,8.37503,NORMAL,0.158947,CJ_LOW,0.522495,0.158947,3.370033,0
252,8.4084,NORMAL,0.158947,CJ_LOW,0.522495,0.158947,3.403400,0
253,8.44177,NORMAL,0.158947,CJ_LOW,0.522495,0.158947,3.436767,0
254,8.47513,NORMAL,0.158947,CJ_LOW,0.522495,0.158947,3.470133,0
255,8.5085,NORMAL,0.158947,CJ_LOW,0.553444,0.158947,3.503500,0
256,8.54187,NORMAL,0.158947,CJ_LOW,0.553444,0.158947,3.536867,0
257,8.57523,NORMAL,0.158947,CJ_LOW,0.553444,0.158947,3.570233,0
258,8.6086,NORMAL,0.158947,CJ_LOW,0.553444,0.158947,3.603600,0
259,8.64197,NORMAL,0.158947,CJ_LOW,0.553444,0.158947,3.636967,0
260,8.67533,NORMAL,0.158947,CJ_LOW,0.553444,0.158947,3.670333,0
261,8.7087,NORMAL,0.158947,CJ_LOW,0.553444,0.158947,3.703700,0
262,8.74207,NORMAL,0.158947,CJ_LOW,0.553444,0.158947,3.737067,0
263,8.77543,NORMAL,0.158947,CJ_LOW,0.553444,0.158947,3.770433,0
264,8.8088,NORMAL,0.158947,CJ_LOW,0.553444,0.158947,3.803800,0
265,8.84217,NORMAL,0.158947,CJ_LOW,0.553444,0.158947,3.837167,0
266,8.87553,NORMAL,0.158947,CJ_LOW,0.553444,0.158947,3.870533,0
267,8.9089,NORMAL,0.158947,CJ_LOW,0.553444,0.158947,3.903900,0
268,8.94227,NORMAL,0.158947,CJ_LOW,0.553444,0.158947,3.937267,0
269,8.97563,NORMAL,0.158947,CJ_LOW,0.553444,0.158947,3.970633,0
270,9.009,NORMAL,0.158947,CJ_LOW,0.536989,0.158947,4.004000,0
271,9.04237,NORMAL,0.158947,CJ_LOW,0.536989,0.158947,4.037367,0
272,9.07573,NORMAL,0.158947,CJ_LOW,0.536989,0.158947,4.070733,0
273,9.1091,NORMAL,0.158947,CJ_LOW,0.536989,0.158947,4.104100,0
274,9.14247,NORMAL,0.158947,CJ_LOW,0.536989,0.158947,4.137467,0
275,9.17583,NORMAL,0.158947,CJ_LOW,0.536989,0.158947,4.170833,0
276,9.2092,NORMAL,0.158947,CJ_LOW,0.536989,0.158947,4.204200,0
277,9.24257,NORMAL,0.158947,CJ_LOW,0.536989,0.158947,4.237567,0
278,9.27593,NORMAL,0.158947,CJ_LOW,0.536989,0.158947,4.270933,0
279,9.3093,NORMAL,0.158947,CJ_LOW,0.536989,0.158947,4.304300,0
280,9.34267,NORMAL,0.158947,CJ_LOW,0.536989,0.158947,4.337667,0
281,9.37603,NORMAL,0.158947,CJ_LOW,0.536989,0.158947,4.371033,0
282,9.4094,NORMAL,0.158947,CJ_LOW,0.536989,0.158947,4.404400,0
283,9.44277,NORMAL,0.158947,CJ_LOW,0.536989,0.158947,4.437767,0
284,9.47613,NORMAL,0.158947,CJ_LOW,0.536989,0.158947,4.471133,0
285,9.5095,NORMAL,0.158947,CJ_LOW,0.631159,0.158947,4.504500,0
286,9.54287,NORMAL,0.158947,CJ_LOW,0.631159,0.158947,4.537867,0
287,9.57623,NORMAL,0.158947,CJ_LOW,0.631159,0.158947,4.571233,0
288,9.6096,NORMAL,0.158947,CJ_LOW,0.631159,0.158947,4.604600,0
289,9.64297,NORMAL,0.158947,CJ_LOW,0.631159,0.158947,4.637967,0
290,9.67633,NORMAL,0.158947,CJ_LOW,0.631159,0.158947,4.671333,0
291,9.7097,NORMAL,0.158947,CJ_LOW,0.631159,0.158947,4.704700,0
292,9.74307,NORMAL,0.158947,CJ_LOW,0.631159,0.158947,4.738067,0
293,9.77643,NORMAL,0.158947,CJ_LOW,0.631159,0.158947,4.771433,0
294,9.8098,NORMAL,0.158947,CJ_LOW,0.631159,0.158947,4.804800,0
295,9.84317,NORMAL,0.158947,CJ_LOW,0.631159,0.158947,4.838167,0
296,9.87653,NORMAL,0.158947,CJ_LOW,0.631159,0.158947,4.871533,0
297,9.9099,NORMAL,0.158947,CJ_LOW,0.631159,0.158947,4.904900,0
298,9.94327,NORMAL,0.158947,CJ_LOW,0.631159,0.158947,4.938267,0
299,9.97663,NORMAL,0.158947,CJ_LOW,0.631159,0.158947,4.971633,0
300,10.01,NORMAL,0.158947,CJ_LOW,0.561564,0.158947,5.005000,0
301,10.0434,NORMAL,0.158947,CJ_LOW,0.561564,0.158947,5.038367,0
302,10.0767,NORMAL,0.158947,CJ_LOW,0.561564,0.158947,5.071733,0
303,10.1101,NORMAL,0.158947,CJ_LOW,0.561564,0.158947,5.105100,0
304,10.1435,NORMAL,0.158947,CJ_LOW,0.561564,0.158947,5.138467,0
305,10.1768,NORMAL,0.158947,CJ_LOW,0.561564,0.158947,5.171833,0
306,10.2102,NORMAL,0.158947,CJ_LOW,0.561564,0.158947,5.205200,0
307,10.2436,NORMAL,0.158947,CJ_LOW,0.561564,0.158947,5.238567,0
308,10.2769,NORMAL,0.158947,CJ_LOW,0.561564,0.158947,5.271933,0
309,10.3103,NORMAL,0.158947,CJ_LOW,0.561564,0.158947,5.305300,0
310,10.3437,NORMAL,0.158947,CJ_LOW,0.561564,0.158947,5.338667,0
311,10.377,NORMAL,0.158947,CJ_LOW,0.561564,0.158947,5.372033,0
312,10.4104,NORMAL,0.158947,CJ_LOW,0.561564,0.158947,5.405400,0
313,10.4438,NORMAL,0.158947,CJ_LOW,0.561564,0.158947,5.438767,0
314,10.4771,NORMAL,0.158947,CJ_LOW,0.561564,0.158947,5.472133,0
315,10.5105,NORMAL,0.180295,CJ_LOW,0.581543,0.180295,0.500500,0
316,10.5439,NORMAL,0.180295,CJ_LOW,0.581543,0.180295,0.533867,0
317,10.5772,NORMAL,0.180295,CJ_LOW,0.581543,0.180295,0.567233,0
318,10.6106,NORMAL,0.180295,CJ_LOW,0.581543,0.180295,0.600600,0
319,10.644,NORMAL,0.180295,CJ_LOW,0.581543,0.180295,0.633967,0
320,10.6773,NORMAL,0.180295,CJ_LOW,0.581543,0.180295,0.667333,0
321,10.7107,NORMAL,0.180295,CJ_LOW,0.581543,0.180295,0.700700,0
322,10.7441,NORMAL,0.180295,CJ_LOW,0.581543,0.180295,0.734067,0
323,10.7774,NORMAL,0.180295,CJ_LOW,0.581543,0.180295,0.767433,0
324,10.8108,NORMAL,0.180295,CJ_LOW,0.581543,0.180295,0.800800,0
325,10.8442,NORMAL,0.180295,CJ_LOW,0.581543,0.180295,0.834167,0
326,10.8775,NORMAL,0.180295,CJ_LOW,0.581543,0.180295,0.867533,0
327,10.9109,NORMAL,0.180295,CJ_LOW,0.581543,0.180295,0.900900,0
328,10.9443,NORMAL,0.180295,CJ_LOW,0.581543,0.180295,0.934267,0
329,10.9776,NORMAL,0.180295,CJ_LOW,0.581543,0.180295,0.967633,0
330,11.011,NORMAL,0.180295,CJ_LOW,0.573469,0.180295,1.001000,0
331,11.0444,NORMAL,0.180295,CJ_LOW,0.573469,0.180295,1.034367,0
332,11.0777,NORMAL,0.180295,CJ_LOW,0.573469,0.180295,1.067733,0
333,11.1111,NORMAL,0.180295,CJ_LOW,0.573469,0.180295,1.101100,0
334,11.1445,NORMAL,0.180295,CJ_LOW,0.573469,0.180295,1.134467,0
335,11.1778,NORMAL,0.180295,CJ_LOW,0.573469,0.180295,1.167833,0
336,11.2112,NORMAL,0.180295,CJ_LOW,0.573469,0.180295,1.201200,0
337,11.2446,NORMAL,0.180295,CJ_LOW,0.573469,0.180295,1.234567,0
338,11.2779,NORMAL,0.180295,CJ_LOW,0.573469,0.180295,1.267933,0
339,11.3113,NORMAL,0.180295,CJ_LOW,0.573469,0.180295,1.301300,0
340,11.3447,NORMAL,0.180295,CJ_LOW,0.573469,0.180295,1.334667,0
341,11.378,NORMAL,0.180295,CJ_LOW,0.573469,0.180295,1.368033,0
342,11.4114,NORMAL,0.180295,CJ_LOW,0.573469,0.180295,1.401400,0
343,11.4448,NORMAL,0.180295,CJ_LOW,0.573469,0.180295,1.434767,0
344,11.4781,NORMAL,0.180295,CJ_LOW,0.573469,0.180295,1.468133,0
345,11.5115,NORMAL,0.180295,CJ_LOW,0.644967,0.180295,1.501500,0
346,11.5449,NORMAL,0.180295,CJ_LOW,0.644967,0.180295,1.534867,0
347,11.5782,NORMAL,0.180295,CJ_LOW,0.644967,0.180295,1.568233,0
348,11.6116,NORMAL,0.180295,CJ_LOW,0.644967,0.180295,1.601600,0
349,11.645,NORMAL,0.180295,CJ_LOW,0.644967,0.180295,1.634967,0
350,11.6783,NORMAL,0.180295,CJ_LOW,0.644967,0.180295,1.668333,0
351,11.7117,NORMAL,0.180295,CJ_LOW,0.644967,0.180295,1.701700,0
352,11.7451,NORMAL,0.180295,CJ_LOW,0.644967,0.180295,1.735067,0
353,11.7784,NORMAL,0.180295,CJ_LOW,0.644967,0.180295,1.768433,0
354,11.8118,NORMAL,0.180295,CJ_LOW,0.644967,0.180295,1.801800,0
355,11.8452,NORMAL,0.180295,CJ_LOW,0.644967,0.180295,1.835167,0
356,11.8785,NORMAL,0.180295,CJ_LOW,0.644967,0.180295,1.868533,0
357,11.9119,NORMAL,0.180295,CJ_LOW,0.644967,0.180295,1.901900,0
358,11.9453,NORMAL,0.180295,CJ_LOW,0.644967,0.180295,1.935267,0
359,11.9786,NORMAL,0.180295,CJ_LOW,0.644967,0.180295,1.968633,0
360,12.012,NORMAL,0.180295,CJ_LOW,0.681476,0.180295,2.002000,0
361,12.0454,NORMAL,0.180295,CJ_LOW,0.681476,0.180295,2.035367,0
362,12.0787,NORMAL,0.180295,CJ_LOW,0.681476,0.180295,2.068733,0
363,12.1121,NORMAL,0.180295,CJ_LOW,0.681476,0.180295,2.102100,0
364,12.1455,NORMAL,0.180295,CJ_LOW,0.681476,0.180295,2.135467,0
365,12.1788,NORMAL,0.180295,CJ_LOW,0.681476,0.180295,2.168833,0
366,12.2122,NORMAL,0.180295,CJ_LOW,0.681476,0.180295,2.202200,0
367,12.2456,NORMAL,0.180295,CJ_LOW,0.681476,0.180295,2.235567,0
368,12.2789,NORMAL,0.180295,CJ_LOW,0.681476,0.180295,2.268933,0
369,12.3123,NORMAL,0.180295,CJ_LOW,0.681476,0.180295,2.302300,0
370,12.3457,NORMAL,0.180295,CJ_LOW,0.681476,0.180295,2.335667,0
371,12.379,NORMAL,0.180295,CJ_LOW,0.681476,0.180295,2.369033,0
372,12.4124,NORMAL,0.180295,CJ_LOW,0.681476,0.180295,2.402400,0
373,12.4458,NORMAL,0.180295,CJ_LOW,0.681476,0.180295,2.435767,0
374,12.4791,NORMAL,0.180295,CJ_LOW,0.681476,0.180295,2.469133,0
375,12.5125,NORMAL,0.180295,CJ_LOW,0.718494,0.180295,2.502500,0
376,12.5459,NORMAL,0.180295,CJ_LOW,0.718494,0.180295,2.535867,0
377,12.5792,NORMAL,0.180295,CJ_LOW,0.718494,0.180295,2.569233,0
378,12.6126,NORMAL,0.180295,CJ_LOW,0.718494,0.180295,2.602600,0
379,12.646,NORMAL,0.180295,CJ_LOW,0.718494,0.180295,2.635967,0
